,cmte_id,amndt_ind,rpt_tp,transaction_pgi,transaction_tp,entity_tp,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,file_num
602439,C00431056,N,Q2,P,15,IND,PITTSBURGH,PA,15212.0,missing,retired,2011-06-01,6.214608098422191,738110.0
1572110,C00431445,A,M10,G,15,IND,DALLAS,TX,75205,missing,retired,2012-09-25,8.006367567650246,897086.0
3015912,C00494740,A,M9,P,15,IND,ARLINGTON,VA,22205.0,missing,retired,2012-08-11,6.907755278982137,854751.0
3267869,C00431171,A,M9,P,15,IND,CHEVY CHASE,MD,20815.0,missing,retired,2012-08-11,6.620073206530356,896743.0
830225,C00495820,A,Q3,P,15,IND,PENSACOLA,FL,32507.0,missing,retired,2011-09-21,7.824046010856292,779225.0
2702319,C00173153,N,M5,Desconhecido,15,IND,JOPLIN,MO,64801.0,missing,retired,2012-04-15,5.521460917862246,784355.0
167253,C00463406,A,YE,P,15C,CAN,NEW YORK,NY,10026.0,missing,retired,2011-10-30,8.54907938027856,758790.0
2079294,C00431445,A,12G,G,15,IND,NEW ROCHELLE,NY,10801.0,missing,retired,2012-10-17,5.521460917862246,897092.0
1658831,C00016899,A,M10,Desconhecido,15,IND,COLUMBUS,OH,43219.0,missing,retired,2012-09-04,6.396929655216146,873290.0
1634239,C00431445,A,M10,G,15,IND,CAMBRIDGE,MA,2139.0,missing,retired,2012-09-30,5.521460917862246,897086.0
1100,C00034595,N,M3,Desconhecido,15,IND,SAN FRANCISCO,CA,94104,missing,retired,2011-02-18,6.030685260261263,716769.0
757334,C00313684,N,Q3,P,15E,IND,PRINCETON,NJ,8540.0,missing,retired,2011-09-27,7.824046010856292,749122.0
2248014,C00490730,N,Q2,Desconhecido,10,COM,WASHINGTON,DC,20006.0,missing,retired,2012-04-24,10.126631103850338,795056.0
385791,C00458828,A,YE,P,15,IND,GREENVILLE,SC,29601.0,missing,retired,2011-11-16,6.907755278982137,767553.0
626719,C00436386,N,Q2,P,15,IND,WASHINGTON,DC,20004.0,missing,retired,2011-06-30,6.214608098422191,739089.0
1949497,C00431445,A,M9,P,15,IND,IOWA CITY,IA,52246.0,missing,retired,2012-08-10,6.214608098422191,897073.0
450906,C00431445,A,Q2,P,15,IND,BIRMINGHAM,MI,48009.0,missing,retired,2011-06-15,6.214608098422191,896673.0
1244539,C00293910,N,Q3,Desconhecido,15,IND,CAMERON PARK,CA,95682.0,missing,retired,2012-08-17,5.521460917862246,816766.0
1633498,C00431445,A,M10,G,15,IND,N CHELMSFORD,MA,1863.0,missing,retired,2012-09-11,5.298317366548036,897086.0
1579771,C00431445,A,M6,P,15,IND,SAN FRANCISCO,CA,94102.0,missing,retired,2012-05-10,5.521460917862246,896893.0
1634822,C00431445,A,M10,G,15,IND,BRONX,NY,10463.0,missing,retired,2012-09-20,5.521460917862246,897086.0
1355418,C00010603,A,M8,Desconhecido,15,IND,WILTON MANORS,FL,33334.0,missing,retired,2012-07-18,6.907755278982137,838148.0
105451,C00022343,N,M9,Desconhecido,15,IND,FLINT,MI,48507.0,missing,retired,2011-08-23,5.521460917862246,745769.0
588743,C00351379,N,Q2,P,15,IND,BETHESDA,MD,20817.0,missing,retired,2011-06-28,5.298317366548036,735771.0
134497,C00499491,N,Q3,P,15,IND,BAINBRIDGE ISLAND,WA,98110.0,missing,retired,2011-09-21,5.521460917862246,748672.0
2800677,C00494740,N,M8,P,15,IND,MEQUON,WI,53092.0,missing,retired,2012-07-31,5.521460917862246,805999.0
3291032,C00431171,A,M9,G,15,IND,PROVO,UT,84604.0,missing,retired,2012-08-31,7.313220387090301,896743.0
349119,C00401224,A,M4,Desconhecido,24T,IND,SEBASTOPOL,CA,95473.0,missing,retired,2011-03-05,5.521460917862246,770315.0
903370,C00010603,A,M11,Desconhecido,15,IND,DENVER,CO,80206.0,missing,retired,2011-10-05,6.214608098422191,769164.0
3195510,C00431171,A,12G,G,15,IND,LAGRANGE PARK,IL,60526.0,missing,retired,2012-10-15,5.703782474656201,933475.0
178425,C00431445,A,Q3,P,15,IND,QUINCY,MA,2170.0,missing,retired,2011-09-30,5.521460917862246,756218.0
1001966,C00343137,N,Q1,Desconhecido,15,IND,GRIFFIN,GA,30224.0,missing,retired,2012-03-28,5.521460917862246,775016.0
448176,C00431445,A,Q2,P,15,IND,PASADENA,CA,91101.0,missing,retired,2011-06-24,6.907755278982137,896673.0
2295885,C00384636,N,Q2,P,15,IND,SAN MATEO,CA,94402.0,missing,retired,2012-04-04,5.298317366548036,802141.0
694872,C00002881,N,M10,Desconhecido,15,IND,SYLVANIA,OH,43560.0,missing,retired,2011-09-22,7.313220387090301,748033.0
1863765,C00431445,A,30G,G,15,IND,SALISBURY,NC,28144.0,missing,retired,2012-10-29,6.1092475827643655,876050.0
3315178,C00431171,A,M10,G,15,IND,ALEXANDRIA,VA,22314.0,missing,retired,2012-09-07,5.521460917862246,944828.0
1454941,C00042366,A,M10,Desconhecido,15,IND,NARRAGANSETT,RI,2882.0,retired,retired,2012-09-12,5.298317366548036,841874.0
2450833,C00156810,A,M8,Desconhecido,15,IND,RUSSELLVILLE,KY,42276.0,housewife,retired,2012-07-02,6.620073206530356,833690.0
1436843,C00160259,N,YE,Desconhecido,15,IND,NEW YORK,NY,10023,missing,retired,2012-11-27,5.857933154483459,847486.0
341384,C00401224,A,M10,Desconhecido,24T,IND,CLEARWATER,FL,33756.0,missing,retired,2011-09-14,5.298317366548036,770743.0
115572,C00075820,A,M7,Desconhecido,15,IND,FISHKILL,NY,12524.0,missing,retired,2011-06-01,5.521460917862246,744172.0
225035,C00492462,A,Q2,P,15,IND,BATESVILLE,TX,78829.0,missing,retired,2011-06-28,6.214608098422191,768878.0
3065649,C00518282,A,30G,P,15,IND,MCLEAN,VA,22101.0,missing,retired,2012-10-22,7.824046010856292,890355.0
2521579,C00042366,A,YE,Desconhecido,15,IND,CAMBRIDGE,MA,2139.0,missing,retired,2012-12-26,5.521460917862246,858761.0
694577,C00107615,A,MY,Desconhecido,15,IND,SOUTH BURLINGTON,VT,5403.0,missing,retired,2011-02-17,6.396929655216146,750047.0
2224759,C00003418,A,M2,Desconhecido,15,IND,HONOLULU,HI,96825,missing,retired,2012-01-04,6.907755278982137,793364.0
531953,C00431684,N,Q1,P,15,IND,BOCA RATON,FL,33481.0,missing,retired,2011-03-25,6.620073206530356,723808.0
329769,C00107128,A,30S,Desconhecido,15,IND,NEW YORK,NY,10009.0,missing,retired,2011-08-02,5.521460917862246,782914.0
355640,C00003418,A,M7,Desconhecido,15,IND,LONGBOAT KEY,FL,34228.0,missing,retired,2011-06-28,6.214608098422191,773062.0
599481,C00495291,N,Q2,0,15,IND,DARIEN,CT,6820.0,missing,retired,2011-05-29,6.214608098422191,735543.0
1450988,C00501908,A,Q3,G,15,IND,SAN ANTONIO,TX,78218.0,missing,retired,2012-09-24,6.214608098422191,855197.0
505904,C00431171,A,Q3,P,15,IND,COLD SPRING HARBOR,NY,11724.0,missing,retired,2011-07-13,7.824046010856292,933464.0
2662396,C00496034,N,M2,P,15,IND,BRYN MAWR,PA,19010.0,retired,retired,2012-01-13,5.298317366548036,767129.0
1840222,C00494740,A,M7,P,15,IND,OAK HARBOR,WA,98277.0,missing,retired,2012-06-30,6.907755278982137,873011.0
3336240,C00458463,A,Q1,P,15,IND,PALO ALTO,CA,94304.0,missing,retired,2012-01-16,5.521460917862246,872338.0
1478369,C00498907,A,Q3,G,15,IND,OMAHA,NE,68114.0,missing,retired,2012-08-31,6.214608098422191,833931.0
1650134,C00431445,A,M7,P,15,IND,CORALVILLE,IA,52241.0,missing,retired,2012-06-30,5.298317366548036,896900.0
2470404,C00494740,A,M6,P,15,IND,CHICAGO,IL,60610.0,missing,retired,2012-05-30,6.907755278982137,842805.0
2869262,C00492645,N,Q3,P,15,IND,CHESTER,CT,6412.0,missing,retired,2012-08-09,6.907755278982137,833210.0
1608604,C00431445,A,M7,P,15,IND,PURCELL,OK,73080.0,missing,retired,2012-06-12,5.298317366548036,896900.0
1501581,C00003418,A,12G,Desconhecido,15,IND,NORTHAMPTON,PA,18067.0,missing,retired,2012-10-04,5.298317366548036,867755.0
2334984,C00441949,N,M9,Desconhecido,15,IND,CINCINNATI,OH,45215.0,missing,retired,2012-08-30,5.521460917862246,811047.0
3316313,C00431171,A,M10,G,15,IND,NEW TRIPOLI,PA,18066.0,missing,retired,2012-09-07,5.521460917862246,944828.0
50630,C00000935,A,M4,Desconhecido,15,IND,WASHINGTON,DC,20002.0,missing,retired,2011-03-31,5.521460917862246,733426.0
94039,C00040998,A,M7,Desconhecido,15,IND,PHILADELPHIA,PA,19153,missing,retired,2011-06-17,6.214608098422191,744837.0
3275137,C00431171,A,30G,G,15,IND,LONGWOOD,FL,32779.0,missing,retired,2012-10-18,5.521460917862246,933479.0
3208918,C00431171,A,12G,G,15,IND,HENDERSONVILLE,TN,37075.0,missing,retired,2012-10-10,6.214608098422191,933475.0
2181612,C00107235,N,M3,Desconhecido,15,IND,ATLANTA,GA,30309.0,missing,retired,2012-02-29,6.907755278982137,771115.0
1906925,C00431445,A,30G,G,22Y,IND,FLAGLER BEACH,FL,32136.0,missing,retired,2012-10-30,2.70805020110221,876050.0
492853,C00237198,A,Q2,P,15,IND,MIDLAND,TX,79711.0,missing,retired,2011-05-26,6.214608098422191,893157.0
1966591,C00518282,A,12G,P,15,IND,HARTLAND,WI,53029.0,missing,retired,2012-10-08,6.214608098422191,894334.0
1462474,C00010603,A,M10,Desconhecido,15,IND,DELRAY BEACH,FL,33445.0,missing,retired,2012-09-17,6.214608098422191,862594.0
3085738,C00518282,A,Q2,P,15,IND,OMAHA,NE,68142.0,missing,retired,2012-05-02,6.907755278982137,889719.0
51609,C00000935,A,M4,Desconhecido,15,IND,GOSHEN,NY,10924.0,retired,retired,2011-03-29,5.857933154483459,733426.0
326696,C00042366,A,M7,Desconhecido,15,IND,OAKLAND,CA,94611.0,missing,retired,2011-06-09,5.521460917862246,740440.0
2976837,C00246306,A,M10,Desconhecido,15,IND,GREAT BEND,KS,67530.0,missing,retired,2012-09-10,6.214608098422191,858534.0
582897,C00494138,N,Q2,P,15,IND,GRAND RAPIDS,MI,49546.0,missing,retired,2011-04-05,6.214608098422191,738799.0
2412181,C00331389,A,Q1,P,15E,IND,WASHINGTON,DC,20015.0,missing,retired,2012-02-21,6.214608098422191,837814.0
1029901,C00492413,N,Q1,P,15,IND,LAS VEGAS,NV,89180.0,missing,retired,2012-02-27,6.907755278982137,778376.0
234157,C00390724,A,Q3,P,15,IND,ADRIAN,MI,49221.0,missing,retired,2011-08-31,5.521460917862246,761211.0
2136818,C00431445,A,12G,G,15,IND,BETHESDA,MD,20817,missing,retired,2012-10-09,6.214608098422191,897092.0
1510818,C00498667,A,Q3,G,15,IND,RIVERSIDE,CA,92507,retired,retired,2012-09-30,5.521460917862246,875137.0
1821488,C00027466,A,12G,Desconhecido,15,IND,CASSELTON,ND,58012.0,missing,retired,2012-10-16,7.824046010856292,843446.0
1142908,C00030718,A,M8,Desconhecido,15,IND,LEAWOOD,KS,66206.0,missing,retired,2012-06-26,5.8971538676367405,808753.0
1776327,C00010603,A,M9,Desconhecido,15,IND,SUNNYSIDE,NY,11104.0,missing,retired,2012-08-24,7.600902459542082,869994.0
1510865,C00003418,A,M10,Desconhecido,15,IND,SAN CARLOS,CA,94070,missing,retired,2012-09-26,5.521460917862246,867750.0
902571,C00457622,N,YE,P,15,IND,CHARLOTTE,NC,28211.0,missing,retired,2011-11-19,6.907755278982137,765589.0
2997375,C00500843,A,12G,G,15,IND,BOSTON,MA,2116.0,missing,retired,2012-10-09,5.298317366548036,842688.0
54156,C00000885,N,M5,Desconhecido,15,IND,LONG BEACH,CA,90806.0,missing,retired,2011-04-23,5.521460917862246,729300.0
3167606,C00431171,A,12G,G,15,IND,ROCHESTER HILLS,MI,48307.0,missing,retired,2012-10-10,5.521460917862246,933475.0
2409811,C00476325,A,Q3,G,15,IND,BROOKFIELD,WI,53045.0,missing,retired,2012-09-21,5.521460917862246,846523.0
879934,C00496497,N,YE,P,15,IND,ROUND ROCK,TX,78665.0,missing,retired,2011-11-18,5.521460917862246,762965.0
158607,C00422501,N,M11,Desconhecido,15,IND,WYNNEWOOD,PA,19096.0,missing,retired,2011-10-07,5.298317366548036,754373.0
3168891,C00431171,A,12G,G,15,IND,NEWPORT BEACH,CA,92663.0,missing,retired,2012-10-04,5.521460917862246,933475.0
3230810,C00431171,A,12G,G,15,IND,SAN DIEGO,CA,92109.0,missing,retired,2012-10-09,6.214608098422191,933475.0
488723,C00431445,A,YE,P,15,IND,AMSTERDAM,NY,12010.0,missing,retired,2011-12-22,5.356586274672012,896693.0
2945209,C00461061,A,30G,G,15,IND,WASHINGTON,DC,20002,missing,retired,2012-10-19,6.214608098422191,848919.0
2837851,C00493403,A,Q1,P,15,IND,ESCALON,CA,95320,missing,retired,2012-03-26,7.313220387090301,802935.0
2954102,C00509976,A,30G,G,15E,IND,TULSA,OK,74105.0,missing,retired,2012-11-01,5.521460917862246,846781.0
299457,C00235309,A,M10,Desconhecido,15,IND,SEDONA,AZ,86336.0,missing,retired,2011-09-28,6.214608098422191,858079.0
90779,C00496620,A,Q2,C,15,IND,OLD SAYBROOK,CT,06475,missing,retired,2011-06-27,6.907755278982137,746549.0
1961989,C00518282,A,12G,P,15,IND,POWHATAN,VA,23139.0,missing,retired,2012-10-12,5.521460917862246,894334.0
2755536,C00155952,A,M2,P,15,IND,CENTREVILLE,VA,20120.0,missing,retired,2012-01-26,5.560681631015528,787902.0
409268,C00330233,A,YE,Desconhecido,15,IND,TULSA,OK,74121.0,missing,retired,2011-11-04,8.517193191416238,776114.0
303204,C00478354,A,Q3,Desconhecido,15,IND,TULSA,OK,74114.0,missing,retired,2011-09-30,7.600902459542082,768050.0
69563,C00077701,N,M6,Desconhecido,15,IND,NORTHFIELD,IL,60093,missing,retired,2011-05-13,5.5053315359323625,731777.0
1191454,C00420760,N,Q2,P,15E,IND,CARMEL,CA,93921.0,retired,retired,2012-05-29,5.521460917862246,802475.0
2237878,C00460667,N,Q2,P,15,IND,FRANKLIN,IN,46131.0,missing,retired,2012-04-19,6.907755278982137,795861.0
2026376,C00431445,A,12G,G,15,IND,LEXINGTON,MA,2421.0,missing,retired,2012-10-15,6.214608098422191,897092.0
2461275,C00349506,N,Q3,P,15,IND,VANCOUVER,WA,98661.0,missing,retired,2012-07-23,5.298317366548036,833967.0
3209102,C00431171,A,M7,P,15,IND,COVINGTON,LA,70433.0,missing,retired,2012-06-11,5.521460917862246,896735.0
2070604,C00255752,A,M8,P,15,IND,BILLINGS,MT,59101.0,missing,retired,2012-07-23,6.214608098422191,894804.0
736014,C00495374,N,TER,P,15,IND,PENINSULA,OH,44264.0,missing,retired,2011-08-10,6.907755278982137,751726.0
490401,C00326264,A,YE,P,15,IND,LOS ANGELES,CA,900691125.0,missing,retired,2011-11-14,6.907755278982137,891255.0
3064660,C00518282,A,30G,P,15,IND,MATTAWAN,MI,49071.0,missing,retired,2012-10-31,6.214608098422191,890355.0
2022941,C00431445,A,M9,P,15,IND,SAN FRANCISCO,CA,94115.0,missing,retired,2012-08-31,6.214608098422191,897073.0
2429101,C00401224,N,M9,Desconhecido,24T,IND,BROOKLYN,NY,11217.0,missing,retired,2012-08-25,7.824046010856292,811524.0
2143744,C00494740,A,12G,G,15,IND,LOS ANGELES,CA,90066,missing,retired,2012-10-17,6.907755278982137,870885.0
3287438,C00431171,A,30G,G,15,IND,ALOHA,OR,97007.0,missing,retired,2012-10-22,5.521460917862246,933479.0
190312,C00431445,A,Q3,P,15,IND,CORAL GABLES,FL,33145.0,missing,retired,2011-09-27,5.521460917862246,756218.0
685070,C00469163,N,Q3,P,15,IND,BOCA RATON,FL,33431.0,missing,retired,2011-09-08,7.824046010856292,748482.0
353282,C00000935,A,M11,Desconhecido,15,IND,SAN FRANCISCO,CA,94100.0,retired,retired,2011-10-11,5.298317366548036,772929.0
360932,C00003418,A,M9,Desconhecido,15,IND,PITTSBURG,TX,75686.0,requested,retired,2011-08-12,5.3471075307174685,773067.0
2780252,C00492413,A,Q2,P,15,IND,PHOENIX,AZ,85012.0,missing,retired,2012-05-01,6.214608098422191,808831.0
1433715,C00513077,A,12G,G,15,IND,LOS ANGELES,CA,90067,missing,retired,2012-10-05,6.907755278982137,846630.0
174885,C00431445,A,Q3,P,22Y,IND,ALTADENA,CA,91001.0,missing,retired,2011-09-30,2.302585092994046,756218.0
1544005,C00431445,A,M10,P,15,IND,SOMIS,CA,93066,missing,retired,2012-09-06,5.521460917862246,897086.0
3316904,C00431171,A,30G,G,15,IND,LAFAYETTE,CA,94549.0,missing,retired,2012-10-31,5.298317366548036,933479.0
839876,C00495820,A,Q3,P,15,IND,ARTESIA,NM,88211.0,missing,retired,2011-09-18,5.521460917862246,779225.0
311288,C00492785,A,Q3,P,15,IND,LUBBOCK,TX,79499.0,missing,retired,2011-09-29,6.907755278982137,751093.0
1291927,C00468579,N,Q3,G,15,IND,SOUTH BEND,IN,46614.0,missing,retired,2012-08-02,5.991464547107982,818887.0
259939,C00326629,N,YE,P,15,IND,MAPLE PLAIN,MN,55359.0,missing,retired,2011-11-18,6.214608098422191,762195.0
2462054,C00515122,N,Q3,G,15,IND,OMAHA,NE,68118.0,missing,retired,2012-09-27,5.703782474656201,833968.0
708145,C00022343,N,M10,Desconhecido,15,IND,VENTURA,CA,93001.0,missing,retired,2011-09-12,6.214608098422191,750565.0
2264596,C00305920,N,Q2,G,15,IND,SKOKIE,IL,60077.0,missing,retired,2012-04-05,5.521460917862246,796613.0
1909934,C00431445,A,M3,P,15,IND,CHAPEL HILL,NC,275143267.0,missing,retired,2012-02-29,6.214608098422191,896754.0
550568,C00391243,N,Q1,P,15,IND,NEW YORK,NY,10021.0,retired,retired,2011-01-25,6.907755278982137,723960.0
2778358,C00003418,A,M5,Desconhecido,15,IND,BRANDENTON,FL,34210.0,missing,retired,2012-04-30,5.298317366548036,808143.0
2405058,C00101105,N,M10,Desconhecido,15,IND,SANDUSKY,OH,44870.0,missing,retired,2012-09-06,5.521460917862246,820333.0
68975,C00254185,A,Q1,P,15,IND,WASHINGTON,DC,20005,missing,retired,2011-02-03,6.907755278982137,729781.0
1551665,C00000935,A,30G,G,15,IND,HOUMA,LA,70360,unemployed,retired,2012-10-29,7.7406644019172415,893553.0
3136344,C00518282,A,Q3,P,15,IND,CUSSETA,GA,31805,missing,retired,2012-09-24,7.824046010856292,889722.0
2291002,C00479063,N,Q2,P,15,IND,WEST HARTFORD,CT,6117.0,missing,retired,2012-06-03,6.907755278982137,797906.0
241901,C00001214,N,YE,Desconhecido,15,ORG,DENTON,TX,76210.0,missing,retired,2011-10-11,5.703782474656201,759822.0
797028,C00500900,N,YE,P,15,IND,CHICO,CA,95926.0,missing,retired,2011-12-29,6.214608098422191,763634.0
685857,C00501817,N,Q3,P,15,IND,HELENA,MT,59601.0,missing,retired,2011-09-30,5.298317366548036,748222.0
2326148,C00498675,A,Q1,P,15,IND,ATLANTA,GA,30308.0,missing,retired,2012-01-11,5.521460917862246,834119.0
2096442,C00431445,A,12G,G,15,IND,PLAINWELL,MI,49080.0,missing,retired,2012-10-01,6.396929655216146,897092.0
3204816,C00431171,A,M7,P,15,IND,MANHASSET,NY,11030.0,missing,retired,2012-06-22,7.824046010856292,896735.0
3129207,C00518282,A,Q3,P,15,IND,SIMI VALLEY,CA,93065,missing,retired,2012-08-11,5.521460917862246,889722.0
324452,C00349217,A,Q2,P,15,IND,WILMINGTON,DE,19805.0,missing,retired,2011-05-06,5.991464547107982,738504.0
500049,C00431445,A,YE,P,15,IND,BERKELEY,CA,94710.0,missing,retired,2011-11-16,5.351858133476067,896693.0
2727199,C00495820,A,M4,P,15,IND,LAWTON,OK,73507.0,missing,retired,2012-03-23,5.303304908059076,788711.0
2964657,C00042366,A,M8,Desconhecido,15E,IND,INDIANAPOLIS,IN,46208.0,retired,retired,2012-07-26,6.214608098422191,808434.0
1542385,C00431445,A,M10,G,15,IND,BERKELEY,CA,94709,missing,retired,2012-09-19,6.214608098422191,897086.0
145722,C00384693,N,Q3,P,15,IND,WAYCROSS,GA,31501.0,missing,retired,2011-08-15,5.521460917862246,750985.0
2175591,C00305805,N,M3,Desconhecido,15,IND,FLINT,MI,48503.0,missing,retired,2012-02-13,7.824046010856292,771473.0
2114753,C00431445,A,12G,G,15,IND,APO AE,NY,9464.0,missing,retired,2012-10-15,5.703782474656201,897092.0
853652,C00495630,A,YE,P,15,IND,PARADISE VALLEY,AZ,85253.0,missing,retired,2011-12-22,6.214608098422191,769097.0
2860604,C00343137,N,Q3,Desconhecido,15,IND,HOLLAND,OH,43528.0,missing,retired,2012-09-14,6.214608098422191,813700.0
1219949,C00171330,N,M8,Desconhecido,15,IND,CHEVY CHASE,MD,20815.0,missing,retired,2012-07-31,6.030685260261263,805337.0
1266306,C00474478,N,Q3,G,15,IND,SAN ANTONIO,TX,78213.0,missing,retired,2012-08-29,5.703782474656201,818635.0
502250,C00492389,A,Q2,C,15,IND,NEW YORK,NY,10028.0,missing,retired,2011-06-06,6.907755278982137,897307.0
2505583,C00504290,A,Q2,P,15,IND,OKLAHOMA CITY,OK,73120.0,missing,retired,2012-06-18,6.214608098422191,844200.0
731994,C00024869,A,M7,Desconhecido,15,IND,FAIRFIELD,CT,6828.0,missing,retired,2011-06-24,6.396929655216146,751572.0
2799122,C00193433,N,M9,Desconhecido,15,IND,SOUTH BEND,IN,46635.0,missing,retired,2012-08-29,5.521460917862246,810150.0
934833,C00234641,A,MY,P,15,IND,MINNEAPOLIS,MN,55433.0,missing,retired,2011-02-21,5.303304908059076,772132.0
1410315,C00494740,N,30G,G,15,IND,NEEDHAM,MA,02494,missing,retired,2012-10-21,5.521460917862246,839903.0
1051750,C00401224,N,M4,Desconhecido,24T,IND,WASHINGTON,DC,20008.0,missing,retired,2012-03-10,5.521460917862246,778552.0
1940690,C00431445,A,M9,P,15,IND,BAKERSFIELD,CA,93305.0,missing,retired,2012-08-31,5.521460917862246,897073.0
935698,C00470757,A,YE,P,15,IND,ENGLEWOOD,CO,80113.0,missing,retired,2011-12-12,6.214608098422191,780987.0
2433416,C00391243,N,Q3,G,15E,IND,PARAMOUNT,CA,90723.0,missing,retired,2012-08-22,5.521460917862246,833725.0
122796,C00495531,N,Q2,P,15,IND,SOUTHPORT,CT,6890.0,missing,retired,2011-06-28,6.907755278982137,740250.0
782270,C00499814,A,Q3,P,15,IND,CHICAGO,IL,60618.0,missing,retired,2011-09-30,5.521460917862246,754211.0
2535300,C00431445,A,M8,G,15,IND,CHICAGO,IL,60657.0,missing,retired,2012-07-13,5.351858133476067,896964.0
3141022,C00518282,A,Q3,P,15,IND,FLOWER MOUND,TX,75022,missing,retired,2012-09-11,5.521460917862246,889722.0
1176045,C00430462,A,Q1,P,15,IND,OLD HICKORY,TN,37138.0,missing,retired,2012-01-19,5.703782474656201,781798.0
2794336,C00494740,A,M5,P,15,IND,FORT COLLINS,CO,80521.0,missing,retired,2012-04-02,6.907755278982137,809371.0
882459,C00460667,A,YE,P,15,IND,SHELBYVILLE,IN,46176.0,missing,retired,2011-12-05,6.214608098422191,778784.0
2507450,C00503409,A,Q3,G,15,IND,BROOKFIELD,WI,53045.0,missing,retired,2012-09-30,7.600902459542082,834017.0
2603346,C00495358,A,Q3,G,15,IND,ARLINGTON,VA,22205.0,missing,retired,2012-08-14,6.907755278982137,859614.0
282693,C00497818,A,Q3,P,15,IND,CINCINNATI,OH,45249.0,missing,retired,2011-07-15,6.214608098422191,845216.0
388133,C00325738,A,Q1,P,15,IND,LAS VEGAS,NV,89145.0,missing,retired,2011-03-28,6.907755278982137,770015.0
864995,C00498634,N,YE,P,15,IND,CARBONDALE,IL,62902.0,retired,retired,2011-12-02,5.521460917862246,763815.0
3053948,C00193342,A,Q2,P,15,IND,CORONA DEL MAR,CA,92625.0,missing,retired,2012-06-12,7.313220387090301,801032.0
3184812,C00518282,A,Q3,P,15,IND,CONWAY,SC,29527.0,missing,retired,2012-09-06,5.521460917862246,889722.0
2282586,C00510883,N,Q2,G,15E,IND,YORK,PA,17402.0,missing,retired,2012-06-27,6.214608098422191,795063.0
2334254,C00431601,N,M9,Desconhecido,15,IND,WASHINGTON,DC,20008.0,retired,retired,2012-08-13,6.907755278982137,810803.0
2525370,C00042366,A,30G,Desconhecido,15E,IND,BALTIMORE,MD,21231.0,retired,retired,2012-11-06,5.521460917862246,857115.0
2986405,C00007880,A,M7,Desconhecido,15,IND,NAPERVILLE,IL,60563.0,missing,retired,2012-06-15,5.298317366548036,851201.0
1885809,C00431445,A,M4,P,15,IND,MARTINEZ,CA,94553,missing,retired,2012-03-15,5.521460917862246,896852.0
432057,C00467233,A,Q3,G,15,IND,MCLEAN,VA,22102.0,missing,retired,2011-07-26,7.783224016336037,801304.0
1105304,C00010421,N,M4,Desconhecido,15,IND,BATON ROUGE,LA,70817.0,missing,retired,2012-03-06,6.907755278982137,779725.0
